112,2005-05-25 18:57:24,2005,5,25,500,2153
113,2005-05-25 19:07:40,2005,5,25,93,2963
114,2005-05-25 19:12:42,2005,5,25,506,4502
115,2005-05-25 19:13:25,2005,5,25,455,749
116,2005-05-25 19:27:51,2005,5,25,18,4453
117,2005-05-25 19:30:46,2005,5,25,7,4278
118,2005-05-25 19:31:18,2005,5,25,524,872
119,2005-05-25 19:37:02,2005,5,25,51,1359
120,2005-05-25 19:37:47,2005,5,25,365,37
121,2005-05-25 19:41:29,2005,5,25,405,1053
122,2005-05-25 19:46:21,2005,5,25,273,2908
123,2005-05-25 20:26:42,2005,5,25,43,1795
124,2005-05-25 20:46:11,2005,5,25,246,212
125,2005-05-25 20:48:50,2005,5,25,368,952
126,2005-05-25 21:07:59,2005,5,25,439,2047
127,2005-05-25 21:10:40,2005,5,25,94,2026
128,2005-05-25 21:19:53,2005,5,25,40,4322
129,2005-05-25 21:20:03,2005,5,25,23,4154
130,2005-05-25 21:21:56,2005,5,25,56,3990
131,2005-05-25 21:42:46,2005,5,25,325,815
132,2005-05-25 21:46:54,2005,5,25,479,3367
133,2005-05-25 21:48:30,2005,5,25,237,399
134,2005-05-25 21:48:41,2005,5,25,222,2272
135,2005-05-25 21:58:58,2005,5,25,304,103
136,2005-05-25 22:02:30,2005,5,25,504,2296
137,2005-05-25 22:25:18,2005,5,25,560,2591
138,2005-05-25 22:48:22,2005,5,25,586,4134
139,2005-05-25 23:00:21,2005,5,25,257,327
140,2005-05-25 23:34:22,2005,5,25,354,655
141,2005-05-25 23:34:53,2005,5,25,89,811
142,2005-05-25 23:43:47,2005,5,25,472,4407
143,2005-05-25 23:45:52,2005,5,25,297,847
144,2005-05-25 23:49:56,2005,5,25,357,1689
145,2005-05-25 23:59:03,2005,5,25,82,3905
146,2005-05-26 00:07:11,2005,5,26,433,1431
147,2005-05-26 00:17:50,2005,5,26,274,633
148,2005-05-26 00:25:23,2005,5,26,142,4252
149,2005-05-26 00:28:05,2005,5,26,319,1084
150,2005-05-26 00:28:39,2005,5,26,429,909
151,2005-05-26 00:37:28,2005,5,26,14,2942
152,2005-05-26 00:41:10,2005,5,26,57,2622
153,2005-05-26 00:47:47,2005,5,26,348,3888
154,2005-05-26 00:55:56,2005,5,26,185,1354
155,2005-05-26 01:15:05,2005,5,26,551,288
156,2005-05-26 01:19:05,2005,5,26,462,3193
157,2005-05-26 01:25:21,2005,5,26,344,887
158,2005-05-26 01:27:11,2005,5,26,354,2395
159,2005-05-26 01:34:28,2005,5,26,505,3453
160,2005-05-26 01:46:20,2005,5,26,290,1885
161,2005-05-26 01:51:48,2005,5,26,182,2941
162,2005-05-26 02:02:05,2005,5,26,296,1229
163,2005-05-26 02:26:23,2005,5,26,104,2306
164,2005-05-26 02:26:49,2005,5,26,151,1070
165,2005-05-26 02:28:36,2005,5,26,33,2735
166,2005-05-26 02:49:11,2005,5,26,322,3894
167,2005-05-26 02:50:31,2005,5,26,401,865
168,2005-05-26 03:07:43,2005,5,26,469,2714
169,2005-05-26 03:09:30,2005,5,26,381,1758
170,2005-05-26 03:11:12,2005,5,26,107,3688
171,2005-05-26 03:14:15,2005,5,26,400,4483
172,2005-05-26 03:17:42,2005,5,26,176,2873
173,2005-05-26 03:42:10,2005,5,26,533,3596
174,2005-05-26 03:44:10,2005,5,26,552,3954
175,2005-05-26 03:46:26,2005,5,26,47,4346
176,2005-05-26 03:47:39,2005,5,26,250,851
177,2005-05-26 04:14:29,2005,5,26,548,3545
178,2005-05-26 04:21:46,2005,5,26,196,1489
179,2005-05-26 04:26:06,2005,5,26,19,2575
180,2005-05-26 04:46:23,2005,5,26,75,2752
181,2005-05-26 04:47:06,2005,5,26,587,2417
182,2005-05-26 04:49:17,2005,5,26,237,4396
183,2005-05-26 05:01:18,2005,5,26,254,2877
184,2005-05-26 05:29:49,2005,5,26,556,1970
185,2005-05-26 05:30:03,2005,5,26,125,2598
186,2005-05-26 05:32:52,2005,5,26,468,1799
187,2005-05-26 05:42:37,2005,5,26,515,4004
188,2005-05-26 05:47:12,2005,5,26,243,3342
189,2005-05-26 06:01:41,2005,5,26,247,984
190,2005-05-26 06:11:28,2005,5,26,533,3962
191,2005-05-26 06:14:06,2005,5,26,412,4365
192,2005-05-26 06:20:37,2005,5,26,437,1897
193,2005-05-26 06:41:48,2005,5,26,270,3900
194,2005-05-26 06:52:33,2005,5,26,29,1337
195,2005-05-26 06:52:36,2005,5,26,564,506
196,2005-05-26 06:55:58,2005,5,26,184,190
197,2005-05-26 06:59:21,2005,5,26,546,4212
198,2005-05-26 07:03:49,2005,5,26,54,1789
199,2005-05-26 07:11:58,2005,5,26,71,2135
200,2005-05-26 07:12:21,2005,5,26,321,3926
201,2005-05-26 07:13:45,2005,5,26,444,776
202,2005-05-26 07:27:36,2005,5,26,20,674
203,2005-05-26 07:27:57,2005,5,26,109,3374
204,2005-05-26 07:30:37,2005,5,26,528,1842
205,2005-05-26 07:59:37,2005,5,26,114,303
206,2005-05-26 08:01:54,2005,5,26,345,1717
207,2005-05-26 08:04:38,2005,5,26,47,102
208,2005-05-26 08:10:22,2005,5,26,274,3669
209,2005-05-26 08:14:01,2005,5,26,379,729
210,2005-05-26 08:14:15,2005,5,26,391,1801
211,2005-05-26 08:33:10,2005,5,26,170,4005
212,2005-05-26 08:34:41,2005,5,26,59,764
213,2005-05-26 08:44:08,2005,5,26,394,1505
214,2005-05-26 08:48:49,2005,5,26,98,1453
215,2005-05-26 09:02:47,2005,5,26,197,679
216,2005-05-26 09:17:43,2005,5,26,91,1398
217,2005-05-26 09:24:26,2005,5,26,121,4395
218,2005-05-26 09:27:09,2005,5,26,309,2291
219,2005-05-26 09:41:45,2005,5,26,489,3074
220,2005-05-26 10:06:49,2005,5,26,542,1259
221,2005-05-26 10:14:09,2005,5,26,143,3578
222,2005-05-26 10:14:38,2005,5,26,83,2745
223,2005-05-26 10:15:23,2005,5,26,460,3121
224,2005-05-26 10:18:27,2005,5,26,318,4285
225,2005-05-26 10:27:50,2005,5,26,467,651
226,2005-05-26 10:44:04,2005,5,26,221,4181
227,2005-05-26 10:51:46,2005,5,26,301,214
228,2005-05-26 10:54:28,2005,5,26,571,511
229,2005-05-26 11:19:20,2005,5,26,312,1131
230,2005-05-26 11:31:50,2005,5,26,58,1085
231,2005-05-26 11:31:59,2005,5,26,365,4032
232,2005-05-26 11:38:05,2005,5,26,256,2945
233,2005-05-26 11:43:44,2005,5,26,531,715
234,2005-05-26 11:47:20,2005,5,26,566,1321
235,2005-05-26 11:51:09,2005,5,26,119,3537
236,2005-05-26 11:53:49,2005,5,26,446,1265
237,2005-05-26 12:15:13,2005,5,26,536,241
238,2005-05-26 12:30:22,2005,5,26,211,503
239,2005-05-26 12:30:26,2005,5,26,49,131
240,2005-05-26 12:40:23,2005,5,26,103,3420
241,2005-05-26 12:49:01,2005,5,26,245,4438
242,2005-05-26 13:05:08,2005,5,26,214,2095
243,2005-05-26 13:06:05,2005,5,26,543,1721
244,2005-05-26 13:40:40,2005,5,26,257,1041
245,2005-05-26 13:46:59,2005,5,26,158,3045
246,2005-05-26 13:57:07,2005,5,26,240,2829
247,2005-05-26 14:01:05,2005,5,26,102,4095
248,2005-05-26 14:07:58,2005,5,26,545,1913
249,2005-05-26 14:19:09,2005,5,26,472,2428
250,2005-05-26 14:30:24,2005,5,26,539,368
251,2005-05-26 14:35:40,2005,5,26,204,4352
252,2005-05-26 14:39:53,2005,5,26,187,1203
253,2005-05-26 14:43:14,2005,5,26,416,2969
254,2005-05-26 14:43:48,2005,5,26,390,1835
255,2005-05-26 14:52:15,2005,5,26,114,3264
256,2005-05-26 15:20:58,2005,5,26,436,3194
257,2005-05-26 15:27:05,2005,5,26,373,2570
258,2005-05-26 15:28:14,2005,5,26,502,3534
259,2005-05-26 15:32:46,2005,5,26,482,30
260,2005-05-26 15:42:20,2005,5,26,21,435
261,2005-05-26 15:44:23,2005,5,26,414,1369
262,2005-05-26 15:46:56,2005,5,26,236,4261
263,2005-05-26 15:47:40,2005,5,26,449,1160
264,2005-05-26 16:00:49,2005,5,26,251,2069
265,2005-05-26 16:07:38,2005,5,26,303,2276
266,2005-05-26 16:08:05,2005,5,26,263,3303
267,2005-05-26 16:16:21,2005,5,26,417,1206
268,2005-05-26 16:19:08,2005,5,26,75,1714
269,2005-05-26 16:19:46,2005,5,26,322,3501
270,2005-05-26 16:20:56,2005,5,26,200,207
271,2005-05-26 16:22:01,2005,5,26,92,2388
272,2005-05-26 16:27:11,2005,5,26,71,971
273,2005-05-26 16:29:36,2005,5,26,193,1590
274,2005-05-26 16:48:51,2005,5,26,311,656
275,2005-05-26 17:09:53,2005,5,26,133,1718
276,2005-05-26 17:16:07,2005,5,26,58,1221
277,2005-05-26 17:32:11,2005,5,26,45,1409
278,2005-05-26 17:40:58,2005,5,26,214,182
279,2005-05-26 18:02:50,2005,5,26,384,661
280,2005-05-26 18:36:58,2005,5,26,167,1896
281,2005-05-26 18:49:35,2005,5,26,582,1208
282,2005-05-26 18:56:26,2005,5,26,282,4486
283,2005-05-26 19:05:05,2005,5,26,242,3530
284,2005-05-26 19:21:44,2005,5,26,359,350
285,2005-05-26 19:41:40,2005,5,26,162,2486
286,2005-05-26 19:44:51,2005,5,26,371,314
287,2005-05-26 19:44:54,2005,5,26,17,3631
288,2005-05-26 19:47:49,2005,5,26,82,3546
289,2005-05-26 20:01:09,2005,5,26,81,2449
290,2005-05-26 20:08:33,2005,5,26,429,2776
291,2005-05-26 20:20:47,2005,5,26,577,485
292,2005-05-26 20:22:12,2005,5,26,515,4264
293,2005-05-26 20:27:02,2005,5,26,158,1828
294,2005-05-26 20:29:57,2005,5,26,369,2751
295,2005-05-26 20:33:20,2005,5,26,65,4030
296,2005-05-26 20:35:19,2005,5,26,468,3878
297,2005-05-26 20:48:48,2005,5,26,48,1594
298,2005-05-26 20:52:26,2005,5,26,460,1083
299,2005-05-26 20:55:36,2005,5,26,448,4376
300,2005-05-26 20:57:00,2005,5,26,47,249
301,2005-05-26 21:06:14,2005,5,26,274,3448
302,2005-05-26 21:13:46,2005,5,26,387,2921
303,2005-05-26 21:16:52,2005,5,26,596,1111
304,2005-05-26 21:21:28,2005,5,26,534,1701
305,2005-05-26 21:22:07,2005,5,26,464,2665
306,2005-05-26 21:31:57,2005,5,26,547,2781
307,2005-05-26 21:48:13,2005,5,26,375,1097
308,2005-05-26 22:01:39,2005,5,26,277,187
309,2005-05-26 22:38:10,2005,5,26,251,1946
310,2005-05-26 22:41:07,2005,5,26,409,593
311,2005-05-26 22:51:37,2005,5,26,201,2830
312,2005-05-26 22:52:19,2005,5,26,143,2008
313,2005-05-26 22:56:19,2005,5,26,594,4156
314,2005-05-26 23:09:41,2005,5,26,203,2851
315,2005-05-26 23:12:55,2005,5,26,238,2847
316,2005-05-26 23:22:55,2005,5,26,249,3828
317,2005-05-26 23:23:56,2005,5,26,391,26
318,2005-05-26 23:37:39,2005,5,26,60,2559
319,2005-05-26 23:52:13,2005,5,26,77,3024
320,2005-05-27 00:09:24,2005,5,27,2,1090
322,2005-05-27 00:47:35,2005,5,27,496,4556
323,2005-05-27 00:49:27,2005,5,27,144,2362
324,2005-05-27 01:00:04,2005,5,27,292,3364
325,2005-05-27 01:09:55,2005,5,27,449,2510
326,2005-05-27 01:10:11,2005,5,27,432,3979
327,2005-05-27 01:18:57,2005,5,27,105,2678
328,2005-05-27 01:29:31,2005,5,27,451,2524
329,2005-05-27 01:57:14,2005,5,27,231,2659
330,2005-05-27 02:15:30,2005,5,27,248,1536
331,2005-05-27 02:22:26,2005,5,27,67,1872
332,2005-05-27 02:27:10,2005,5,27,299,1529
333,2005-05-27 02:52:21,2005,5,27,412,4001
334,2005-05-27 03:03:07,2005,5,27,194,3973
335,2005-05-27 03:07:10,2005,5,27,16,1411
336,2005-05-27 03:15:23,2005,5,27,275,1811
337,2005-05-27 03:22:30,2005,5,27,19,751
338,2005-05-27 03:42:52,2005,5,27,165,2596
339,2005-05-27 03:47:18,2005,5,27,516,2410
340,2005-05-27 03:55:25,2005,5,27,209,946
341,2005-05-27 04:01:42,2005,5,27,56,4168
342,2005-05-27 04:11:04,2005,5,27,539,4019
343,2005-05-27 04:13:41,2005,5,27,455,3301
344,2005-05-27 04:30:22,2005,5,27,236,2327
345,2005-05-27 04:32:25,2005,5,27,144,1396
346,2005-05-27 04:34:41,2005,5,27,14,4319
347,2005-05-27 04:40:33,2005,5,27,378,1625
348,2005-05-27 04:50:56,2005,5,27,473,1825
349,2005-05-27 04:53:11,2005,5,27,36,2920
350,2005-05-27 05:01:28,2005,5,27,9,2756
351,2005-05-27 05:39:03,2005,5,27,118,3371
352,2005-05-27 05:48:19,2005,5,27,157,4369
353,2005-05-27 06:03:39,2005,5,27,503,3989
354,2005-05-27 06:12:26,2005,5,27,452,2058
355,2005-05-27 06:15:33,2005,5,27,446,141
356,2005-05-27 06:32:30,2005,5,27,382,2868
357,2005-05-27 06:37:15,2005,5,27,198,4417
358,2005-05-27 06:43:59,2005,5,27,102,1925
359,2005-05-27 06:48:33,2005,5,27,152,1156
360,2005-05-27 06:51:14,2005,5,27,594,3489
361,2005-05-27 07:03:28,2005,5,27,587,6
362,2005-05-27 07:10:25,2005,5,27,147,2324
363,2005-05-27 07:14:00,2005,5,27,345,4282
364,2005-05-27 07:20:12,2005,5,27,430,833
365,2005-05-27 07:31:20,2005,5,27,167,2887
366,2005-05-27 07:33:54,2005,5,27,134,360
367,2005-05-27 07:37:02,2005,5,27,439,3437
368,2005-05-27 07:42:29,2005,5,27,361,1247
369,2005-05-27 07:46:49,2005,5,27,508,944
370,2005-05-27 07:49:43,2005,5,27,22,3347
371,2005-05-27 08:08:18,2005,5,27,295,1235
372,2005-05-27 08:13:58,2005,5,27,510,4089
373,2005-05-27 08:16:25,2005,5,27,464,1649
374,2005-05-27 08:26:30,2005,5,27,337,4420
375,2005-05-27 08:49:21,2005,5,27,306,1815
376,2005-05-27 08:58:15,2005,5,27,542,3197
377,2005-05-27 09:04:05,2005,5,27,170,3012
378,2005-05-27 09:23:22,2005,5,27,53,2242
379,2005-05-27 09:25:32,2005,5,27,584,3462
380,2005-05-27 09:34:39,2005,5,27,176,1777
381,2005-05-27 09:43:25,2005,5,27,371,2748
382,2005-05-27 10:12:00,2005,5,27,183,4358
383,2005-05-27 10:12:20,2005,5,27,298,955
384,2005-05-27 10:18:20,2005,5,27,371,910
385,2005-05-27 10:23:25,2005,5,27,213,1565
386,2005-05-27 10:26:31,2005,5,27,109,1288
387,2005-05-27 10:35:27,2005,5,27,506,2684
388,2005-05-27 10:37:27,2005,5,27,28,434
389,2005-05-27 10:45:41,2005,5,27,500,691
390,2005-05-27 11:02:26,2005,5,27,48,3759
391,2005-05-27 11:03:55,2005,5,27,197,2193
392,2005-05-27 11:14:42,2005,5,27,359,263
393,2005-05-27 11:18:25,2005,5,27,251,145
394,2005-05-27 11:26:11,2005,5,27,274,1890
395,2005-05-27 11:45:49,2005,5,27,575,752
396,2005-05-27 11:47:04,2005,5,27,112,1020
397,2005-05-27 12:29:02,2005,5,27,544,4193
398,2005-05-27 12:44:03,2005,5,27,422,1686
399,2005-05-27 12:48:38,2005,5,27,204,553
400,2005-05-27 12:51:44,2005,5,27,249,258
401,2005-05-27 12:57:55,2005,5,27,46,2179
402,2005-05-27 13:17:18,2005,5,27,354,461
403,2005-05-27 13:28:52,2005,5,27,424,3983
404,2005-05-27 13:31:51,2005,5,27,168,1293
405,2005-05-27 13:32:39,2005,5,27,272,4090
406,2005-05-27 13:46:46,2005,5,27,381,2136
407,2005-05-27 13:57:38,2005,5,27,44,1077
408,2005-05-27 13:57:39,2005,5,27,84,1438
409,2005-05-27 14:10:58,2005,5,27,220,3652
410,2005-05-27 14:11:22,2005,5,27,506,4010
411,2005-05-27 14:14:14,2005,5,27,388,1434
412,2005-05-27 14:17:23,2005,5,27,375,1400
413,2005-05-27 14:45:37,2005,5,27,307,3516
414,2005-05-27 14:48:20,2005,5,27,219,1019
415,2005-05-27 14:51:45,2005,5,27,304,3698
416,2005-05-27 15:02:10,2005,5,27,222,2371
417,2005-05-27 15:07:27,2005,5,27,475,2253
418,2005-05-27 15:13:17,2005,5,27,151,3063
419,2005-05-27 15:15:11,2005,5,27,77,2514
420,2005-05-27 15:19:38,2005,5,27,93,619
421,2005-05-27 15:30:13,2005,5,27,246,2985
422,2005-05-27 15:31:55,2005,5,27,150,1152
423,2005-05-27 15:32:57,2005,5,27,284,1783
424,2005-05-27 15:34:01,2005,5,27,35,2815
425,2005-05-27 15:51:30,2005,5,27,182,1518
426,2005-05-27 15:56:57,2005,5,27,522,1103
427,2005-05-27 16:10:04,2005,5,27,288,1677
428,2005-05-27 16:10:58,2005,5,27,161,3349
429,2005-05-27 16:21:26,2005,5,27,498,129
430,2005-05-27 16:22:10,2005,5,27,190,1920
431,2005-05-27 16:31:05,2005,5,27,334,4507
432,2005-05-27 16:40:29,2005,5,27,46,1119
433,2005-05-27 16:40:40,2005,5,27,574,4364
434,2005-05-27 16:54:27,2005,5,27,246,3360
435,2005-05-27 17:17:09,2005,5,27,3,3328
436,2005-05-27 17:21:04,2005,5,27,267,4317
437,2005-05-27 17:47:22,2005,5,27,525,1800
438,2005-05-27 17:52:34,2005,5,27,249,4260
439,2005-05-27 17:54:48,2005,5,27,319,354
440,2005-05-27 18:00:35,2005,5,27,314,4452
441,2005-05-27 18:11:05,2005,5,27,54,1578
442,2005-05-27 18:12:13,2005,5,27,403,1457
443,2005-05-27 18:35:20,2005,5,27,547,2021
444,2005-05-27 18:39:15,2005,5,27,239,723
445,2005-05-27 18:42:57,2005,5,27,293,1757
446,2005-05-27 18:48:41,2005,5,27,401,1955
447,2005-05-27 18:57:02,2005,5,27,133,3890
448,2005-05-27 19:03:08,2005,5,27,247,2671
449,2005-05-27 19:13:15,2005,5,27,172,2469
450,2005-05-27 19:18:54,2005,5,27,247,1343
451,2005-05-27 19:27:54,2005,5,27,87,205
452,2005-05-27 19:30:33,2005,5,27,127,2993
453,2005-05-27 19:31:16,2005,5,27,529,4425
454,2005-05-27 19:31:36,2005,5,27,575,3499
455,2005-05-27 19:43:29,2005,5,27,343,3344
456,2005-05-27 19:50:06,2005,5,27,92,1699
457,2005-05-27 19:52:29,2005,5,27,300,2368
458,2005-05-27 19:58:36,2005,5,27,565,3350
459,2005-05-27 20:00:04,2005,5,27,468,597
460,2005-05-27 20:02:03,2005,5,27,240,4238
461,2005-05-27 20:08:55,2005,5,27,447,2077
462,2005-05-27 20:10:36,2005,5,27,364,2314
463,2005-05-27 20:11:47,2005,5,27,21,826
464,2005-05-27 20:42:44,2005,5,27,193,1313
465,2005-05-27 20:44:36,2005,5,27,261,20
466,2005-05-27 20:57:07,2005,5,27,442,1786
467,2005-05-27 21:10:03,2005,5,27,557,339
468,2005-05-27 21:13:10,2005,5,27,101,2656
469,2005-05-27 21:14:26,2005,5,27,154,4463
470,2005-05-27 21:17:08,2005,5,27,504,1613
471,2005-05-27 21:32:42,2005,5,27,209,2872
472,2005-05-27 21:36:15,2005,5,27,528,1338
473,2005-05-27 21:36:34,2005,5,27,105,802
474,2005-05-27 22:11:56,2005,5,27,274,1474
475,2005-05-27 22:16:26,2005,5,27,159,2520
476,2005-05-27 22:31:36,2005,5,27,543,2451
477,2005-05-27 22:33:33,2005,5,27,161,2437
478,2005-05-27 22:38:20,2005,5,27,557,424
479,2005-05-27 22:39:10,2005,5,27,231,2060
480,2005-05-27 22:47:39,2005,5,27,220,2108
481,2005-05-27 22:49:27,2005,5,27,445,72
482,2005-05-27 22:53:02,2005,5,27,546,4178
483,2005-05-27 23:00:25,2005,5,27,32,1510
484,2005-05-27 23:26:45,2005,5,27,491,3115
485,2005-05-27 23:40:52,2005,5,27,105,2392
486,2005-05-27 23:51:12,2005,5,27,398,1822
487,2005-05-28 00:00:30,2005,5,28,569,3774
488,2005-05-28 00:07:50,2005,5,28,168,393
489,2005-05-28 00:09:12,2005,5,28,476,1940
490,2005-05-28 00:09:56,2005,5,28,95,3524
491,2005-05-28 00:13:35,2005,5,28,196,1326
492,2005-05-28 00:24:58,2005,5,28,228,1999
493,2005-05-28 00:34:11,2005,5,28,501,184
494,2005-05-28 00:39:31,2005,5,28,64,1850
495,2005-05-28 00:40:48,2005,5,28,526,1007
496,2005-05-28 00:43:41,2005,5,28,56,1785
497,2005-05-28 00:54:39,2005,5,28,20,2636
498,2005-05-28 01:01:21,2005,5,28,287,458
499,2005-05-28 01:05:07,2005,5,28,199,2381
500,2005-05-28 01:05:25,2005,5,28,145,4500
501,2005-05-28 01:09:36,2005,5,28,162,601
502,2005-05-28 01:34:43,2005,5,28,179,3131
503,2005-05-28 01:35:25,2005,5,28,288,3005
504,2005-05-28 02:05:34,2005,5,28,170,2086
505,2005-05-28 02:06:37,2005,5,28,111,71
506,2005-05-28 02:09:19,2005,5,28,469,667
507,2005-05-28 02:31:19,2005,5,28,421,3621
508,2005-05-28 02:40:50,2005,5,28,434,4179
509,2005-05-28 02:51:12,2005,5,28,147,3416
510,2005-05-28 02:52:14,2005,5,28,113,4338
511,2005-05-28 03:04:04,2005,5,28,296,3827
512,2005-05-28 03:07:50,2005,5,28,231,2176
513,2005-05-28 03:08:10,2005,5,28,489,225
514,2005-05-28 03:09:28,2005,5,28,597,1697
515,2005-05-28 03:10:10,2005,5,28,110,3369
516,2005-05-28 03:11:47,2005,5,28,400,4357
517,2005-05-28 03:17:57,2005,5,28,403,234
518,2005-05-28 03:18:02,2005,5,28,480,4087
519,2005-05-28 03:22:33,2005,5,28,245,3564
520,2005-05-28 03:27:37,2005,5,28,161,3845
521,2005-05-28 03:32:22,2005,5,28,374,2397
522,2005-05-28 03:33:20,2005,5,28,382,3195
523,2005-05-28 03:53:26,2005,5,28,138,1905
524,2005-05-28 03:57:28,2005,5,28,223,1962
